id,dataset,method,method_confidence_level,method_bias,method_recall_target,filename,row_count
6484,generic-paired-ris-Heart,1103_KNEE,nan,none,nan,generic-paired-ris-Heart_1103_KNEE_nan_none_nan.csv,10260
6485,generic-paired-ris-Heart,1103_QUANT_CI,nan,none,0.8,generic-paired-ris-Heart_1103_QUANT_CI_nan_none_0.8.csv,855
6486,generic-paired-ris-Heart,1103_QUANT_CI,nan,none,0.9,generic-paired-ris-Heart_1103_QUANT_CI_nan_none_0.9.csv,855
6487,generic-paired-ris-Heart,1103_QUANT_CI,nan,none,0.95,generic-paired-ris-Heart_1103_QUANT_CI_nan_none_0.95.csv,855
6488,generic-paired-ris-Heart,1103_QUANT_CI,nan,none,0.99,generic-paired-ris-Heart_1103_QUANT_CI_nan_none_0.99.csv,855
6489,generic-paired-ris-Heart,1103_S-CAL,nan,0.9,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_0.9_0.8.csv,570
6490,generic-paired-ris-Heart,1103_S-CAL,nan,0.9,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_0.9_0.9.csv,570
6491,generic-paired-ris-Heart,1103_S-CAL,nan,0.9,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_0.9_0.95.csv,570
6492,generic-paired-ris-Heart,1103_S-CAL,nan,0.9,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_0.9_0.99.csv,570
6493,generic-paired-ris-Heart,1103_S-CAL,nan,1.05,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_1.05_0.8.csv,570
6494,generic-paired-ris-Heart,1103_S-CAL,nan,1.05,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_1.05_0.9.csv,570
6495,generic-paired-ris-Heart,1103_S-CAL,nan,1.05,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_1.05_0.95.csv,570
6496,generic-paired-ris-Heart,1103_S-CAL,nan,1.05,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_1.05_0.99.csv,570
6497,generic-paired-ris-Heart,1103_S-CAL,nan,1.0,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_1.0_0.8.csv,570
6498,generic-paired-ris-Heart,1103_S-CAL,nan,1.0,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_1.0_0.9.csv,570
6499,generic-paired-ris-Heart,1103_S-CAL,nan,1.0,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_1.0_0.95.csv,570
6500,generic-paired-ris-Heart,1103_S-CAL,nan,1.0,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_1.0_0.99.csv,570
6501,generic-paired-ris-Heart,1103_S-CAL,nan,1.1,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_1.1_0.8.csv,570
6502,generic-paired-ris-Heart,1103_S-CAL,nan,1.1,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_1.1_0.9.csv,570
6503,generic-paired-ris-Heart,1103_S-CAL,nan,1.1,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_1.1_0.95.csv,570
6504,generic-paired-ris-Heart,1103_S-CAL,nan,1.1,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_1.1_0.99.csv,570
6505,generic-paired-ris-Heart,1103_S-CAL,nan,1.2,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_1.2_0.8.csv,570
6506,generic-paired-ris-Heart,1103_S-CAL,nan,1.2,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_1.2_0.9.csv,570
6507,generic-paired-ris-Heart,1103_S-CAL,nan,1.2,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_1.2_0.95.csv,570
6508,generic-paired-ris-Heart,1103_S-CAL,nan,1.2,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_1.2_0.99.csv,570
6509,generic-paired-ris-Heart,1103_S-CAL,nan,1.3,0.8,generic-paired-ris-Heart_1103_S-CAL_nan_1.3_0.8.csv,570
6510,generic-paired-ris-Heart,1103_S-CAL,nan,1.3,0.9,generic-paired-ris-Heart_1103_S-CAL_nan_1.3_0.9.csv,570
6511,generic-paired-ris-Heart,1103_S-CAL,nan,1.3,0.95,generic-paired-ris-Heart_1103_S-CAL_nan_1.3_0.95.csv,570
6512,generic-paired-ris-Heart,1103_S-CAL,nan,1.3,0.99,generic-paired-ris-Heart_1103_S-CAL_nan_1.3_0.99.csv,570
6513,generic-paired-ris-Heart,1103_TM_QBCB,0.8,none,0.8,generic-paired-ris-Heart_1103_TM_QBCB_0.8_none_0.8.csv,475
6514,generic-paired-ris-Heart,1103_TM_QBCB,0.8,none,0.9,generic-paired-ris-Heart_1103_TM_QBCB_0.8_none_0.9.csv,475
6515,generic-paired-ris-Heart,1103_TM_QBCB,0.8,none,0.95,generic-paired-ris-Heart_1103_TM_QBCB_0.8_none_0.95.csv,475
6516,generic-paired-ris-Heart,1103_TM_QBCB,0.8,none,0.99,generic-paired-ris-Heart_1103_TM_QBCB_0.8_none_0.99.csv,475
6517,generic-paired-ris-Heart,1103_TM_QBCB,0.95,none,0.8,generic-paired-ris-Heart_1103_TM_QBCB_0.95_none_0.8.csv,475
6518,generic-paired-ris-Heart,1103_TM_QBCB,0.95,none,0.9,generic-paired-ris-Heart_1103_TM_QBCB_0.95_none_0.9.csv,475
6519,generic-paired-ris-Heart,1103_TM_QBCB,0.95,none,0.95,generic-paired-ris-Heart_1103_TM_QBCB_0.95_none_0.95.csv,475
6520,generic-paired-ris-Heart,1103_TM_QBCB,0.95,none,0.99,generic-paired-ris-Heart_1103_TM_QBCB_0.95_none_0.99.csv,475
6521,generic-paired-ris-Heart,1103_TM_QBCB,0.99,none,0.8,generic-paired-ris-Heart_1103_TM_QBCB_0.99_none_0.8.csv,475
6522,generic-paired-ris-Heart,1103_TM_QBCB,0.99,none,0.9,generic-paired-ris-Heart_1103_TM_QBCB_0.99_none_0.9.csv,475
6523,generic-paired-ris-Heart,1103_TM_QBCB,0.99,none,0.95,generic-paired-ris-Heart_1103_TM_QBCB_0.99_none_0.95.csv,475
6524,generic-paired-ris-Heart,1103_TM_QBCB,0.99,none,0.99,generic-paired-ris-Heart_1103_TM_QBCB_0.99_none_0.99.csv,475
6525,generic-paired-ris-Heart,1103_TM_QBCB,0.9,none,0.8,generic-paired-ris-Heart_1103_TM_QBCB_0.9_none_0.8.csv,475
6526,generic-paired-ris-Heart,1103_TM_QBCB,0.9,none,0.9,generic-paired-ris-Heart_1103_TM_QBCB_0.9_none_0.9.csv,475
6527,generic-paired-ris-Heart,1103_TM_QBCB,0.9,none,0.95,generic-paired-ris-Heart_1103_TM_QBCB_0.9_none_0.95.csv,475
6528,generic-paired-ris-Heart,1103_TM_QBCB,0.9,none,0.99,generic-paired-ris-Heart_1103_TM_QBCB_0.9_none_0.99.csv,475
6529,generic-paired-ris-Heart,1109_ALISON,0.8,nan,0.8,generic-paired-ris-Heart_1109_ALISON_0.8_nan_0.8.csv,336
6530,generic-paired-ris-Heart,1109_ALISON,0.8,nan,0.9,generic-paired-ris-Heart_1109_ALISON_0.8_nan_0.9.csv,336
6531,generic-paired-ris-Heart,1109_ALISON,0.8,nan,0.95,generic-paired-ris-Heart_1109_ALISON_0.8_nan_0.95.csv,336
6532,generic-paired-ris-Heart,1109_ALISON,0.8,nan,0.99,generic-paired-ris-Heart_1109_ALISON_0.8_nan_0.99.csv,336
6533,generic-paired-ris-Heart,1109_ALISON,0.95,nan,0.8,generic-paired-ris-Heart_1109_ALISON_0.95_nan_0.8.csv,336
6534,generic-paired-ris-Heart,1109_ALISON,0.95,nan,0.9,generic-paired-ris-Heart_1109_ALISON_0.95_nan_0.9.csv,336
6535,generic-paired-ris-Heart,1109_ALISON,0.95,nan,0.95,generic-paired-ris-Heart_1109_ALISON_0.95_nan_0.95.csv,336
6536,generic-paired-ris-Heart,1109_ALISON,0.95,nan,0.99,generic-paired-ris-Heart_1109_ALISON_0.95_nan_0.99.csv,336
6537,generic-paired-ris-Heart,1109_APRIORI,nan,none,0.8,generic-paired-ris-Heart_1109_APRIORI_nan_none_0.8.csv,2004
6538,generic-paired-ris-Heart,1109_APRIORI,nan,none,0.9,generic-paired-ris-Heart_1109_APRIORI_nan_none_0.9.csv,2004
6539,generic-paired-ris-Heart,1109_APRIORI,nan,none,0.95,generic-paired-ris-Heart_1109_APRIORI_nan_none_0.95.csv,2004
6540,generic-paired-ris-Heart,1109_APRIORI,nan,none,0.99,generic-paired-ris-Heart_1109_APRIORI_nan_none_0.99.csv,2004
6541,generic-paired-ris-Heart,1109_BATCHPRECISION,nan,nan,nan,generic-paired-ris-Heart_1109_BATCHPRECISION_nan_nan_nan.csv,1512
6542,generic-paired-ris-Heart,1109_BATCHPRECISION,nan,none,nan,generic-paired-ris-Heart_1109_BATCHPRECISION_nan_none_nan.csv,4509
6543,generic-paired-ris-Heart,1109_BUSCAR,0.99,1.0,0.8,generic-paired-ris-Heart_1109_BUSCAR_0.99_1.0_0.8.csv,168
6544,generic-paired-ris-Heart,1109_BUSCAR,0.99,1.0,0.9,generic-paired-ris-Heart_1109_BUSCAR_0.99_1.0_0.9.csv,168
6545,generic-paired-ris-Heart,1109_BUSCAR,0.99,1.0,0.95,generic-paired-ris-Heart_1109_BUSCAR_0.99_1.0_0.95.csv,168
6546,generic-paired-ris-Heart,1109_BUSCAR,0.99,1.0,0.99,generic-paired-ris-Heart_1109_BUSCAR_0.99_1.0_0.99.csv,168
6547,generic-paired-ris-Heart,1109_BUSCAR,0.99,10.0,0.8,generic-paired-ris-Heart_1109_BUSCAR_0.99_10.0_0.8.csv,168
6548,generic-paired-ris-Heart,1109_BUSCAR,0.99,10.0,0.9,generic-paired-ris-Heart_1109_BUSCAR_0.99_10.0_0.9.csv,168
6549,generic-paired-ris-Heart,1109_BUSCAR,0.99,10.0,0.95,generic-paired-ris-Heart_1109_BUSCAR_0.99_10.0_0.95.csv,168
6550,generic-paired-ris-Heart,1109_BUSCAR,0.99,10.0,0.99,generic-paired-ris-Heart_1109_BUSCAR_0.99_10.0_0.99.csv,168
6551,generic-paired-ris-Heart,1109_BUSCAR,0.99,2.0,0.8,generic-paired-ris-Heart_1109_BUSCAR_0.99_2.0_0.8.csv,168
6552,generic-paired-ris-Heart,1109_BUSCAR,0.99,2.0,0.9,generic-paired-ris-Heart_1109_BUSCAR_0.99_2.0_0.9.csv,168
6553,generic-paired-ris-Heart,1109_BUSCAR,0.99,2.0,0.95,generic-paired-ris-Heart_1109_BUSCAR_0.99_2.0_0.95.csv,168
6554,generic-paired-ris-Heart,1109_BUSCAR,0.99,2.0,0.99,generic-paired-ris-Heart_1109_BUSCAR_0.99_2.0_0.99.csv,168
6555,generic-paired-ris-Heart,1109_BUSCAR,0.99,5.0,0.8,generic-paired-ris-Heart_1109_BUSCAR_0.99_5.0_0.8.csv,168
6556,generic-paired-ris-Heart,1109_BUSCAR,0.99,5.0,0.9,generic-paired-ris-Heart_1109_BUSCAR_0.99_5.0_0.9.csv,168
6557,generic-paired-ris-Heart,1109_BUSCAR,0.99,5.0,0.95,generic-paired-ris-Heart_1109_BUSCAR_0.99_5.0_0.95.csv,168
6558,generic-paired-ris-Heart,1109_BUSCAR,0.99,5.0,0.99,generic-paired-ris-Heart_1109_BUSCAR_0.99_5.0_0.99.csv,168
6559,generic-paired-ris-Heart,1109_CURVE_FITTING,0.8,none,0.8,generic-paired-ris-Heart_1109_CURVE_FITTING_0.8_none_0.8.csv,835
6560,generic-paired-ris-Heart,1109_CURVE_FITTING,0.8,none,0.9,generic-paired-ris-Heart_1109_CURVE_FITTING_0.8_none_0.9.csv,835
6561,generic-paired-ris-Heart,1109_CURVE_FITTING,0.8,none,0.95,generic-paired-ris-Heart_1109_CURVE_FITTING_0.8_none_0.95.csv,835
6562,generic-paired-ris-Heart,1109_CURVE_FITTING,0.8,none,0.99,generic-paired-ris-Heart_1109_CURVE_FITTING_0.8_none_0.99.csv,835
6563,generic-paired-ris-Heart,1109_CURVE_FITTING,0.95,none,0.8,generic-paired-ris-Heart_1109_CURVE_FITTING_0.95_none_0.8.csv,835
6564,generic-paired-ris-Heart,1109_CURVE_FITTING,0.95,none,0.9,generic-paired-ris-Heart_1109_CURVE_FITTING_0.95_none_0.9.csv,835
6565,generic-paired-ris-Heart,1109_CURVE_FITTING,0.95,none,0.95,generic-paired-ris-Heart_1109_CURVE_FITTING_0.95_none_0.95.csv,835
6566,generic-paired-ris-Heart,1109_CURVE_FITTING,0.95,none,0.99,generic-paired-ris-Heart_1109_CURVE_FITTING_0.95_none_0.99.csv,835
6567,generic-paired-ris-Heart,1109_CURVE_FITTING,0.99,none,0.8,generic-paired-ris-Heart_1109_CURVE_FITTING_0.99_none_0.8.csv,835
6568,generic-paired-ris-Heart,1109_CURVE_FITTING,0.99,none,0.9,generic-paired-ris-Heart_1109_CURVE_FITTING_0.99_none_0.9.csv,835
6569,generic-paired-ris-Heart,1109_CURVE_FITTING,0.99,none,0.95,generic-paired-ris-Heart_1109_CURVE_FITTING_0.99_none_0.95.csv,835
6570,generic-paired-ris-Heart,1109_CURVE_FITTING,0.99,none,0.99,generic-paired-ris-Heart_1109_CURVE_FITTING_0.99_none_0.99.csv,835
6571,generic-paired-ris-Heart,1109_CURVE_FITTING,0.9,none,0.8,generic-paired-ris-Heart_1109_CURVE_FITTING_0.9_none_0.8.csv,835
6572,generic-paired-ris-Heart,1109_CURVE_FITTING,0.9,none,0.9,generic-paired-ris-Heart_1109_CURVE_FITTING_0.9_none_0.9.csv,835
6573,generic-paired-ris-Heart,1109_CURVE_FITTING,0.9,none,0.95,generic-paired-ris-Heart_1109_CURVE_FITTING_0.9_none_0.95.csv,835
6574,generic-paired-ris-Heart,1109_CURVE_FITTING,0.9,none,0.99,generic-paired-ris-Heart_1109_CURVE_FITTING_0.9_none_0.99.csv,835
6575,generic-paired-ris-Heart,1109_CurveFitting,nan,nan,0.8,generic-paired-ris-Heart_1109_CurveFitting_nan_nan_0.8.csv,168
6576,generic-paired-ris-Heart,1109_CurveFitting,nan,nan,0.9,generic-paired-ris-Heart_1109_CurveFitting_nan_nan_0.9.csv,168
6577,generic-paired-ris-Heart,1109_CurveFitting,nan,nan,0.95,generic-paired-ris-Heart_1109_CurveFitting_nan_nan_0.95.csv,168
6578,generic-paired-ris-Heart,1109_CurveFitting,nan,nan,0.99,generic-paired-ris-Heart_1109_CurveFitting_nan_nan_0.99.csv,168
6579,generic-paired-ris-Heart,1109_HEURISTIC_FIX,nan,nan,nan,generic-paired-ris-Heart_1109_HEURISTIC_FIX_nan_nan_nan.csv,672
6580,generic-paired-ris-Heart,1109_HEURISTIC_FIX,nan,none,nan,generic-paired-ris-Heart_1109_HEURISTIC_FIX_nan_none_nan.csv,2004
6581,generic-paired-ris-Heart,1109_HEURISTIC_FRAC,nan,nan,nan,generic-paired-ris-Heart_1109_HEURISTIC_FRAC_nan_nan_nan.csv,840
6582,generic-paired-ris-Heart,1109_HEURISTIC_FRAC,nan,none,nan,generic-paired-ris-Heart_1109_HEURISTIC_FRAC_nan_none_nan.csv,2505
6583,generic-paired-ris-Heart,1109_HEURISTIC_RANDOM,nan,none,0.8,generic-paired-ris-Heart_1109_HEURISTIC_RANDOM_nan_none_0.8.csv,501
6584,generic-paired-ris-Heart,1109_HEURISTIC_RANDOM,nan,none,0.9,generic-paired-ris-Heart_1109_HEURISTIC_RANDOM_nan_none_0.9.csv,501
6585,generic-paired-ris-Heart,1109_HEURISTIC_RANDOM,nan,none,0.95,generic-paired-ris-Heart_1109_HEURISTIC_RANDOM_nan_none_0.95.csv,501
6586,generic-paired-ris-Heart,1109_HEURISTIC_RANDOM,nan,none,0.99,generic-paired-ris-Heart_1109_HEURISTIC_RANDOM_nan_none_0.99.csv,501
6587,generic-paired-ris-Heart,1109_HEURISTIC_SCORES,nan,none,0.8,generic-paired-ris-Heart_1109_HEURISTIC_SCORES_nan_none_0.8.csv,2004
6588,generic-paired-ris-Heart,1109_HEURISTIC_SCORES,nan,none,0.9,generic-paired-ris-Heart_1109_HEURISTIC_SCORES_nan_none_0.9.csv,2004
6589,generic-paired-ris-Heart,1109_HEURISTIC_SCORES,nan,none,0.95,generic-paired-ris-Heart_1109_HEURISTIC_SCORES_nan_none_0.95.csv,2004
6590,generic-paired-ris-Heart,1109_HEURISTIC_SCORES,nan,none,0.99,generic-paired-ris-Heart_1109_HEURISTIC_SCORES_nan_none_0.99.csv,2004
6591,generic-paired-ris-Heart,1109_IPP,0.8,none,0.8,generic-paired-ris-Heart_1109_IPP_0.8_none_0.8.csv,2505
6592,generic-paired-ris-Heart,1109_IPP,0.8,none,0.9,generic-paired-ris-Heart_1109_IPP_0.8_none_0.9.csv,2505
6593,generic-paired-ris-Heart,1109_IPP,0.8,none,0.95,generic-paired-ris-Heart_1109_IPP_0.8_none_0.95.csv,2505
6594,generic-paired-ris-Heart,1109_IPP,0.8,none,0.99,generic-paired-ris-Heart_1109_IPP_0.8_none_0.99.csv,2505
6595,generic-paired-ris-Heart,1109_IPP,0.95,none,0.8,generic-paired-ris-Heart_1109_IPP_0.95_none_0.8.csv,2505
6596,generic-paired-ris-Heart,1109_IPP,0.95,none,0.9,generic-paired-ris-Heart_1109_IPP_0.95_none_0.9.csv,2505
6597,generic-paired-ris-Heart,1109_IPP,0.95,none,0.95,generic-paired-ris-Heart_1109_IPP_0.95_none_0.95.csv,2505
6598,generic-paired-ris-Heart,1109_IPP,0.95,none,0.99,generic-paired-ris-Heart_1109_IPP_0.95_none_0.99.csv,2505
6599,generic-paired-ris-Heart,1109_IPP,0.99,none,0.8,generic-paired-ris-Heart_1109_IPP_0.99_none_0.8.csv,2505
6600,generic-paired-ris-Heart,1109_IPP,0.99,none,0.9,generic-paired-ris-Heart_1109_IPP_0.99_none_0.9.csv,2505
6601,generic-paired-ris-Heart,1109_IPP,0.99,none,0.95,generic-paired-ris-Heart_1109_IPP_0.99_none_0.95.csv,2505
6602,generic-paired-ris-Heart,1109_IPP,0.99,none,0.99,generic-paired-ris-Heart_1109_IPP_0.99_none_0.99.csv,2505
6603,generic-paired-ris-Heart,1109_IPP,0.9,none,0.8,generic-paired-ris-Heart_1109_IPP_0.9_none_0.8.csv,2505
6604,generic-paired-ris-Heart,1109_IPP,0.9,none,0.9,generic-paired-ris-Heart_1109_IPP_0.9_none_0.9.csv,2505
6605,generic-paired-ris-Heart,1109_IPP,0.9,none,0.95,generic-paired-ris-Heart_1109_IPP_0.9_none_0.95.csv,2505
6606,generic-paired-ris-Heart,1109_IPP,0.9,none,0.99,generic-paired-ris-Heart_1109_IPP_0.9_none_0.99.csv,2505
6607,generic-paired-ris-Heart,1109_KNEE,nan,nan,nan,generic-paired-ris-Heart_1109_KNEE_nan_nan_nan.csv,2016
6608,generic-paired-ris-Heart,1109_KNEE,nan,none,nan,generic-paired-ris-Heart_1109_KNEE_nan_none_nan.csv,18036
6609,generic-paired-ris-Heart,1109_METHOD2399,nan,nan,nan,generic-paired-ris-Heart_1109_METHOD2399_nan_nan_nan.csv,504
6610,generic-paired-ris-Heart,1109_QUANT_CI,nan,none,0.8,generic-paired-ris-Heart_1109_QUANT_CI_nan_none_0.8.csv,1503
6611,generic-paired-ris-Heart,1109_QUANT_CI,nan,none,0.9,generic-paired-ris-Heart_1109_QUANT_CI_nan_none_0.9.csv,1503
6612,generic-paired-ris-Heart,1109_QUANT_CI,nan,none,0.95,generic-paired-ris-Heart_1109_QUANT_CI_nan_none_0.95.csv,1503
6613,generic-paired-ris-Heart,1109_QUANT_CI,nan,none,0.99,generic-paired-ris-Heart_1109_QUANT_CI_nan_none_0.99.csv,1503
6614,generic-paired-ris-Heart,1109_S-CAL,nan,0.9,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_0.9_0.8.csv,1503
6615,generic-paired-ris-Heart,1109_S-CAL,nan,0.9,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_0.9_0.9.csv,1503
6616,generic-paired-ris-Heart,1109_S-CAL,nan,0.9,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_0.9_0.95.csv,1503
6617,generic-paired-ris-Heart,1109_S-CAL,nan,0.9,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_0.9_0.99.csv,1503
6618,generic-paired-ris-Heart,1109_S-CAL,nan,1.05,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_1.05_0.8.csv,1503
6619,generic-paired-ris-Heart,1109_S-CAL,nan,1.05,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_1.05_0.9.csv,1503
6620,generic-paired-ris-Heart,1109_S-CAL,nan,1.05,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_1.05_0.95.csv,1503
6621,generic-paired-ris-Heart,1109_S-CAL,nan,1.05,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_1.05_0.99.csv,1503
6622,generic-paired-ris-Heart,1109_S-CAL,nan,1.0,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_1.0_0.8.csv,1503
6623,generic-paired-ris-Heart,1109_S-CAL,nan,1.0,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_1.0_0.9.csv,1503
6624,generic-paired-ris-Heart,1109_S-CAL,nan,1.0,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_1.0_0.95.csv,1503
6625,generic-paired-ris-Heart,1109_S-CAL,nan,1.0,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_1.0_0.99.csv,1503
6626,generic-paired-ris-Heart,1109_S-CAL,nan,1.1,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_1.1_0.8.csv,1503
6627,generic-paired-ris-Heart,1109_S-CAL,nan,1.1,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_1.1_0.9.csv,1503
6628,generic-paired-ris-Heart,1109_S-CAL,nan,1.1,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_1.1_0.95.csv,1503
6629,generic-paired-ris-Heart,1109_S-CAL,nan,1.1,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_1.1_0.99.csv,1503
6630,generic-paired-ris-Heart,1109_S-CAL,nan,1.2,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_1.2_0.8.csv,1503
6631,generic-paired-ris-Heart,1109_S-CAL,nan,1.2,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_1.2_0.9.csv,1503
6632,generic-paired-ris-Heart,1109_S-CAL,nan,1.2,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_1.2_0.95.csv,1503
6633,generic-paired-ris-Heart,1109_S-CAL,nan,1.2,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_1.2_0.99.csv,1503
6634,generic-paired-ris-Heart,1109_S-CAL,nan,1.3,0.8,generic-paired-ris-Heart_1109_S-CAL_nan_1.3_0.8.csv,1503
6635,generic-paired-ris-Heart,1109_S-CAL,nan,1.3,0.9,generic-paired-ris-Heart_1109_S-CAL_nan_1.3_0.9.csv,1503
6636,generic-paired-ris-Heart,1109_S-CAL,nan,1.3,0.95,generic-paired-ris-Heart_1109_S-CAL_nan_1.3_0.95.csv,1503
6637,generic-paired-ris-Heart,1109_S-CAL,nan,1.3,0.99,generic-paired-ris-Heart_1109_S-CAL_nan_1.3_0.99.csv,1503
6638,generic-paired-ris-Heart,1109_TM_QBCB,0.8,none,0.8,generic-paired-ris-Heart_1109_TM_QBCB_0.8_none_0.8.csv,2505
6639,generic-paired-ris-Heart,1109_TM_QBCB,0.8,none,0.9,generic-paired-ris-Heart_1109_TM_QBCB_0.8_none_0.9.csv,2505
6640,generic-paired-ris-Heart,1109_TM_QBCB,0.8,none,0.95,generic-paired-ris-Heart_1109_TM_QBCB_0.8_none_0.95.csv,2505
6641,generic-paired-ris-Heart,1109_TM_QBCB,0.8,none,0.99,generic-paired-ris-Heart_1109_TM_QBCB_0.8_none_0.99.csv,2505
6642,generic-paired-ris-Heart,1109_TM_QBCB,0.95,none,0.8,generic-paired-ris-Heart_1109_TM_QBCB_0.95_none_0.8.csv,2505
6643,generic-paired-ris-Heart,1109_TM_QBCB,0.95,none,0.9,generic-paired-ris-Heart_1109_TM_QBCB_0.95_none_0.9.csv,2505
6644,generic-paired-ris-Heart,1109_TM_QBCB,0.95,none,0.95,generic-paired-ris-Heart_1109_TM_QBCB_0.95_none_0.95.csv,2505
6645,generic-paired-ris-Heart,1109_TM_QBCB,0.95,none,0.99,generic-paired-ris-Heart_1109_TM_QBCB_0.95_none_0.99.csv,2505
6646,generic-paired-ris-Heart,1109_TM_QBCB,0.99,none,0.8,generic-paired-ris-Heart_1109_TM_QBCB_0.99_none_0.8.csv,2505
6647,generic-paired-ris-Heart,1109_TM_QBCB,0.99,none,0.9,generic-paired-ris-Heart_1109_TM_QBCB_0.99_none_0.9.csv,2505
6648,generic-paired-ris-Heart,1109_TM_QBCB,0.99,none,0.95,generic-paired-ris-Heart_1109_TM_QBCB_0.99_none_0.95.csv,2505
6649,generic-paired-ris-Heart,1109_TM_QBCB,0.99,none,0.99,generic-paired-ris-Heart_1109_TM_QBCB_0.99_none_0.99.csv,2505
6650,generic-paired-ris-Heart,1109_TM_QBCB,0.9,none,0.8,generic-paired-ris-Heart_1109_TM_QBCB_0.9_none_0.8.csv,2505
6651,generic-paired-ris-Heart,1109_TM_QBCB,0.9,none,0.9,generic-paired-ris-Heart_1109_TM_QBCB_0.9_none_0.9.csv,2505
6652,generic-paired-ris-Heart,1109_TM_QBCB,0.9,none,0.95,generic-paired-ris-Heart_1109_TM_QBCB_0.9_none_0.95.csv,2505
6653,generic-paired-ris-Heart,1109_TM_QBCB,0.9,none,0.99,generic-paired-ris-Heart_1109_TM_QBCB_0.9_none_0.99.csv,2505
6654,generic-paired-ris-Heart,1118_ALISON,0.8,nan,0.8,generic-paired-ris-Heart_1118_ALISON_0.8_nan_0.8.csv,160
6655,generic-paired-ris-Heart,1118_ALISON,0.8,nan,0.9,generic-paired-ris-Heart_1118_ALISON_0.8_nan_0.9.csv,160
6656,generic-paired-ris-Heart,1118_ALISON,0.8,nan,0.95,generic-paired-ris-Heart_1118_ALISON_0.8_nan_0.95.csv,160
6657,generic-paired-ris-Heart,1118_ALISON,0.8,nan,0.99,generic-paired-ris-Heart_1118_ALISON_0.8_nan_0.99.csv,160
6658,generic-paired-ris-Heart,1118_ALISON,0.8,none,0.8,generic-paired-ris-Heart_1118_ALISON_0.8_none_0.8.csv,160
6659,generic-paired-ris-Heart,1118_ALISON,0.8,none,0.9,generic-paired-ris-Heart_1118_ALISON_0.8_none_0.9.csv,160
6660,generic-paired-ris-Heart,1118_ALISON,0.8,none,0.95,generic-paired-ris-Heart_1118_ALISON_0.8_none_0.95.csv,160
6661,generic-paired-ris-Heart,1118_ALISON,0.8,none,0.99,generic-paired-ris-Heart_1118_ALISON_0.8_none_0.99.csv,160
6662,generic-paired-ris-Heart,1118_ALISON,0.95,nan,0.8,generic-paired-ris-Heart_1118_ALISON_0.95_nan_0.8.csv,160
6663,generic-paired-ris-Heart,1118_ALISON,0.95,nan,0.9,generic-paired-ris-Heart_1118_ALISON_0.95_nan_0.9.csv,160
6664,generic-paired-ris-Heart,1118_ALISON,0.95,nan,0.95,generic-paired-ris-Heart_1118_ALISON_0.95_nan_0.95.csv,160
6665,generic-paired-ris-Heart,1118_ALISON,0.95,nan,0.99,generic-paired-ris-Heart_1118_ALISON_0.95_nan_0.99.csv,160
6666,generic-paired-ris-Heart,1118_ALISON,0.95,none,0.8,generic-paired-ris-Heart_1118_ALISON_0.95_none_0.8.csv,160
6667,generic-paired-ris-Heart,1118_ALISON,0.95,none,0.9,generic-paired-ris-Heart_1118_ALISON_0.95_none_0.9.csv,160
6668,generic-paired-ris-Heart,1118_ALISON,0.95,none,0.95,generic-paired-ris-Heart_1118_ALISON_0.95_none_0.95.csv,160
